timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/10 16:52:04.696, 70.03 W, 97 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:05.204, 71.01 W, 97 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:05.713, 69.93 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:06.224, 57.94 W, 97 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:06.738, 70.08 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:07.242, 62.75 W, 97 %, 48 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:07.748, 71.90 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:08.254, 70.48 W, 100 %, 86 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:08.763, 67.72 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:09.314, 68.36 W, 100 %, 84 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:09.821, 64.97 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:10.329, 62.88 W, 100 %, 85 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:10.840, 68.01 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:11.346, 75.53 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:11.857, 71.06 W, 100 %, 87 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:12.366, 66.83 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:12.875, 72.24 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:13.384, 65.75 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:13.892, 69.05 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:14.425, 67.97 W, 100 %, 80 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:14.931, 68.40 W, 99 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 69
2022/11/10 16:52:15.435, 66.54 W, 16 %, 13 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:15.939, 69.40 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:16.447, 67.56 W, 95 %, 48 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:16.954, 70.13 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:17.468, 67.77 W, 90 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:17.973, 70.67 W, 96 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:18.478, 67.77 W, 95 %, 53 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:18.982, 69.79 W, 94 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:19.488, 69.93 W, 90 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:19.996, 65.56 W, 89 %, 45 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:20.526, 70.91 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:21.032, 68.32 W, 94 %, 48 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:21.539, 70.62 W, 91 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:22.043, 67.77 W, 91 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:22.552, 69.93 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:23.058, 69.99 W, 100 %, 84 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:23.599, 64.51 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:24.104, 72.14 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:24.608, 73.03 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:25.112, 69.74 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:25.619, 72.14 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:26.135, 67.13 W, 100 %, 90 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:26.640, 70.38 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:27.146, 70.91 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:27.651, 72.14 W, 100 %, 85 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:28.159, 62.98 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:28.666, 72.73 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:29.173, 69.93 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:29.679, 70.28 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 69
2022/11/10 16:52:30.186, 39.28 W, 5 %, 0 %, 15360 MiB, 4800 MiB, 10109 MiB, 69
2022/11/10 16:52:30.690, 75.97 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 69
2022/11/10 16:52:31.198, 64.42 W, 90 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 69
2022/11/10 16:52:31.725, 69.23 W, 91 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:32.233, 68.74 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:32.737, 65.75 W, 94 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:33.243, 69.62 W, 90 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:33.750, 67.38 W, 90 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:34.259, 69.20 W, 97 %, 53 %, 15360 MiB, 4800 MiB, 10109 MiB, 69
2022/11/10 16:52:34.786, 68.80 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:35.291, 69.20 W, 97 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:35.799, 70.37 W, 91 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:36.306, 70.28 W, 97 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:36.815, 71.99 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:37.320, 56.60 W, 97 %, 48 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:37.834, 70.97 W, 100 %, 66 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:38.339, 70.13 W, 100 %, 87 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:38.844, 68.85 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:39.351, 70.03 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:39.858, 63.14 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:40.365, 65.56 W, 100 %, 86 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:40.873, 74.50 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:41.381, 70.48 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:41.889, 72.63 W, 100 %, 84 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:42.397, 67.81 W, 100 %, 80 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:42.905, 71.79 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:43.412, 69.44 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:43.919, 69.09 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:44.424, 66.89 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:44.935, 68.95 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 69
2022/11/10 16:52:45.442, 72.24 W, 8 %, 6 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:45.947, 70.91 W, 97 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:46.451, 65.89 W, 95 %, 44 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:46.959, 70.82 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:47.469, 64.75 W, 87 %, 43 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:47.994, 71.79 W, 97 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:48.504, 65.95 W, 92 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:52:49.011, 70.27 W, 97 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:49.519, 65.26 W, 89 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:50.026, 71.59 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:50.534, 68.65 W, 94 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:51.041, 69.78 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:51.574, 67.13 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:52.080, 65.20 W, 93 %, 45 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:52.585, 72.13 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:53.090, 68.95 W, 100 %, 73 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:53.595, 68.60 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:54.109, 69.59 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:54.618, 70.18 W, 100 %, 80 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:55.123, 63.24 W, 100 %, 86 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:55.629, 69.29 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:56.138, 74.74 W, 100 %, 84 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:56.644, 71.65 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:57.154, 67.67 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:57.659, 73.37 W, 100 %, 84 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:58.168, 66.44 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:58.674, 73.37 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:59.187, 68.85 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:52:59.692, 68.11 W, 100 %, 78 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:53:00.199, 34.47 W, 41 %, 39 %, 15360 MiB, 4800 MiB, 10109 MiB, 70
2022/11/10 16:53:00.702, 69.93 W, 94 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:53:01.212, 69.05 W, 89 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:01.716, 44.09 W, 90 %, 45 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:02.293, 70.76 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:02.798, 65.65 W, 94 %, 48 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:03.303, 68.61 W, 90 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:03.808, 76.07 W, 90 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:04.316, 70.08 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:04.820, 67.66 W, 94 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:05.356, 70.91 W, 90 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:05.863, 68.26 W, 91 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:06.370, 68.61 W, 91 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:06.874, 77.25 W, 94 %, 53 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:07.379, 68.65 W, 91 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:07.887, 71.89 W, 98 %, 54 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:08.415, 67.32 W, 100 %, 96 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:08.926, 70.03 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:09.435, 66.64 W, 100 %, 80 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:09.945, 66.24 W, 100 %, 87 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:10.454, 70.62 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:10.964, 69.05 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:11.472, 73.12 W, 100 %, 86 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:11.981, 67.32 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:12.487, 73.47 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:12.998, 65.11 W, 100 %, 80 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:13.518, 72.73 W, 100 %, 78 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:14.024, 67.52 W, 100 %, 86 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:14.530, 73.12 W, 100 %, 77 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:15.034, 72.54 W, 100 %, 78 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:15.541, 115.26 W, 28 %, 23 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:16.047, 71.60 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:16.594, 83.99 W, 95 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:17.101, 69.16 W, 91 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:17.605, 89.89 W, 91 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:18.115, 71.15 W, 95 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:18.620, 72.05 W, 94 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:19.124, 70.72 W, 91 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:19.670, 70.42 W, 90 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:20.175, 71.50 W, 95 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:20.678, 65.99 W, 93 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:21.186, 67.67 W, 91 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 74
2022/11/10 16:53:21.691, 64.57 W, 88 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 74
2022/11/10 16:53:22.199, 56.53 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:22.731, 70.87 W, 95 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:23.236, 70.87 W, 99 %, 62 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:23.746, 73.08 W, 100 %, 84 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:24.253, 75.72 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:24.762, 74.55 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:25.268, 72.73 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:25.776, 78.66 W, 100 %, 80 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:26.283, 69.59 W, 100 %, 86 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:26.792, 68.70 W, 100 %, 78 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:27.298, 70.87 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:27.809, 66.69 W, 100 %, 86 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:28.316, 69.69 W, 100 %, 78 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:28.821, 74.55 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:29.330, 76.07 W, 100 %, 80 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:29.841, 72.73 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:30.358, 39.28 W, 49 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:30.862, 71.21 W, 70 %, 45 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:31.367, 70.67 W, 90 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:31.871, 69.24 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:32.375, 63.44 W, 98 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:32.884, 69.40 W, 90 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:33.389, 64.91 W, 98 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:33.898, 70.87 W, 95 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:34.404, 65.30 W, 97 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:34.912, 69.34 W, 90 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:35.417, 65.30 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:35.927, 69.48 W, 95 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:36.440, 66.54 W, 95 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:36.945, 70.77 W, 96 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 73
2022/11/10 16:53:37.449, 67.81 W, 97 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:37.956, 70.72 W, 98 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:38.461, 62.88 W, 100 %, 65 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:38.971, 72.44 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:39.479, 72.59 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:39.984, 70.08 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:40.490, 72.87 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:40.999, 66.24 W, 100 %, 84 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:41.505, 72.20 W, 100 %, 85 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:42.094, 73.08 W, 100 %, 81 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:42.604, 73.42 W, 100 %, 84 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:43.112, 71.11 W, 100 %, 78 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:43.620, 67.67 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:44.124, 70.87 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:44.633, 68.56 W, 100 %, 80 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:45.141, 66.54 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:45.649, 40.17 W, 2 %, 0 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:53:46.154, 74.45 W, 97 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:46.662, 67.81 W, 98 %, 53 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:47.171, 67.67 W, 90 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:47.731, 70.52 W, 98 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:48.237, 69.93 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:48.741, 69.44 W, 98 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:49.245, 71.56 W, 90 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:49.749, 48.38 W, 97 %, 48 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:50.257, 70.57 W, 94 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:50.806, 72.44 W, 97 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:51.311, 69.59 W, 96 %, 53 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:51.818, 85.56 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:52.325, 71.26 W, 98 %, 51 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:52.833, 80.13 W, 97 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:53.340, 72.24 W, 100 %, 65 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:53.897, 69.83 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:54.402, 80.43 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:54.906, 76.17 W, 100 %, 87 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:55.412, 74.16 W, 100 %, 80 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:55.919, 67.09 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:56.448, 71.40 W, 100 %, 83 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:56.959, 70.62 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:57.465, 65.40 W, 100 %, 86 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:57.972, 71.06 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:58.479, 65.85 W, 100 %, 82 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:58.987, 73.96 W, 100 %, 86 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:53:59.493, 74.06 W, 100 %, 78 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:54:00.001, 70.07 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:54:00.510, 38.49 W, 100 %, 79 %, 15360 MiB, 4800 MiB, 10109 MiB, 71
2022/11/10 16:54:01.013, 70.87 W, 84 %, 49 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:54:01.518, 52.82 W, 97 %, 48 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:54:02.027, 71.60 W, 95 %, 52 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:54:02.532, 68.80 W, 97 %, 48 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:54:03.042, 68.81 W, 93 %, 50 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:54:03.547, 80.03 W, 97 %, 46 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:54:04.056, 73.07 W, 98 %, 53 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
2022/11/10 16:54:04.589, 83.01 W, 97 %, 47 %, 15360 MiB, 4800 MiB, 10109 MiB, 72
