timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/10 16:13:32.539, 14 %, 5 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:33.041, 77 %, 32 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:33.542, 69 %, 29 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:34.043, 62 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:34.545, 66 %, 26 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:35.046, 34 %, 15 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:35.547, 30 %, 15 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:36.049, 86 %, 37 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:36.552, 96 %, 42 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:37.054, 11 %, 3 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:37.555, 20 %, 8 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:38.056, 68 %, 30 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:38.558, 56 %, 23 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:39.059, 68 %, 26 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:39.560, 73 %, 31 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:40.083, 31 %, 16 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:40.584, 30 %, 16 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:41.086, 97 %, 41 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:41.587, 97 %, 38 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:42.089, 25 %, 10 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:42.590, 37 %, 15 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:43.091, 58 %, 25 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:43.614, 42 %, 20 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:44.116, 32 %, 16 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:44.617, 85 %, 36 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:45.119, 98 %, 40 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:45.620, 23 %, 9 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:46.121, 30 %, 12 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:46.623, 65 %, 28 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:47.131, 56 %, 26 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:47.632, 60 %, 26 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:48.134, 78 %, 33 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:48.635, 19 %, 9 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:49.136, 23 %, 7 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:49.638, 79 %, 31 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:50.139, 68 %, 29 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:50.691, 64 %, 28 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:51.193, 72 %, 28 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:51.695, 20 %, 10 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:52.196, 17 %, 6 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:52.697, 91 %, 37 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:53.199, 78 %, 32 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:53.700, 47 %, 19 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:54.217, 47 %, 20 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:54.718, 58 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:55.219, 51 %, 25 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:55.721, 71 %, 29 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:56.222, 68 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:56.724, 30 %, 13 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:57.225, 33 %, 17 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:57.726, 96 %, 42 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:58.227, 94 %, 38 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:13:58.729, 81 %, 33 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:59.230, 41 %, 18 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:13:59.732, 56 %, 24 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:00.234, 41 %, 19 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:00.735, 75 %, 29 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:14:01.273, 88 %, 38 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:01.775, 99 %, 40 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:14:02.276, 30 %, 12 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:14:02.778, 43 %, 17 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:03.279, 63 %, 27 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:03.780, 50 %, 24 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:14:04.281, 74 %, 30 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:04.792, 85 %, 36 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:05.293, 14 %, 6 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:14:05.795, 15 %, 4 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:14:06.296, 84 %, 34 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:06.797, 72 %, 29 %, 15360 MiB, 11327 MiB, 3582 MiB, 62
2022/11/10 16:14:07.299, 0 %, 0 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:07.800, 0 %, 0 %, 15360 MiB, 11327 MiB, 3582 MiB, 61
2022/11/10 16:14:08.301, 77 %, 2 %, 15360 MiB, 10293 MiB, 4616 MiB, 60
2022/11/10 16:14:08.825, 0 %, 0 %, 15360 MiB, 10293 MiB, 4616 MiB, 60
2022/11/10 16:14:09.327, 0 %, 0 %, 15360 MiB, 10293 MiB, 4616 MiB, 60
2022/11/10 16:14:09.828, 0 %, 0 %, 15360 MiB, 10293 MiB, 4616 MiB, 60
2022/11/10 16:14:10.333, 0 %, 0 %, 15360 MiB, 9401 MiB, 5508 MiB, 60
2022/11/10 16:14:10.842, 100 %, 22 %, 15360 MiB, 9401 MiB, 5508 MiB, 61
2022/11/10 16:14:11.343, 100 %, 28 %, 15360 MiB, 9319 MiB, 5590 MiB, 61
2022/11/10 16:14:11.844, 98 %, 33 %, 15360 MiB, 9319 MiB, 5590 MiB, 62
2022/11/10 16:14:12.346, 100 %, 37 %, 15360 MiB, 9319 MiB, 5590 MiB, 62
2022/11/10 16:14:12.848, 100 %, 22 %, 15360 MiB, 9237 MiB, 5672 MiB, 62
2022/11/10 16:14:13.349, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 62
2022/11/10 16:14:13.851, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 62
2022/11/10 16:14:14.352, 100 %, 36 %, 15360 MiB, 9237 MiB, 5672 MiB, 62
2022/11/10 16:14:14.854, 100 %, 26 %, 15360 MiB, 9237 MiB, 5672 MiB, 62
2022/11/10 16:14:15.372, 95 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 62
2022/11/10 16:14:15.873, 100 %, 37 %, 15360 MiB, 9237 MiB, 5672 MiB, 62
2022/11/10 16:14:16.375, 100 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 62
2022/11/10 16:14:16.876, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:17.378, 92 %, 26 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:17.879, 100 %, 37 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:18.398, 100 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:18.899, 92 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:19.401, 92 %, 27 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:19.903, 100 %, 27 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:20.404, 92 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:20.906, 92 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:21.417, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:21.918, 100 %, 17 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:22.420, 92 %, 26 %, 15360 MiB, 9237 MiB, 5672 MiB, 63
2022/11/10 16:14:22.921, 93 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:23.423, 100 %, 23 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:23.924, 100 %, 23 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:24.444, 93 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:24.945, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:25.447, 100 %, 16 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:25.948, 100 %, 24 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:26.450, 96 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:26.952, 100 %, 40 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:27.453, 100 %, 19 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:27.956, 99 %, 35 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:28.457, 100 %, 36 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:28.958, 100 %, 35 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:29.460, 100 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:29.961, 93 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:30.497, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:30.999, 100 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:31.500, 92 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:32.002, 93 %, 27 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:32.503, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:33.004, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:33.542, 93 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:34.043, 95 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:34.544, 100 %, 19 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:35.046, 100 %, 26 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:35.547, 93 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:36.049, 100 %, 35 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:36.564, 100 %, 24 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:37.066, 100 %, 35 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:37.568, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:38.069, 100 %, 36 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:38.571, 100 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:39.073, 93 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:39.617, 100 %, 41 %, 15360 MiB, 9237 MiB, 5672 MiB, 64
2022/11/10 16:14:40.118, 100 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:40.620, 92 %, 35 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:41.121, 93 %, 27 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:41.623, 100 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:42.124, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:42.651, 93 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:43.153, 95 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:43.654, 100 %, 17 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:44.155, 100 %, 25 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:44.657, 93 %, 30 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:45.159, 100 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:45.691, 100 %, 25 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:46.193, 100 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:46.694, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:47.196, 100 %, 37 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:47.698, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:48.199, 93 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:48.744, 100 %, 38 %, 15360 MiB, 9237 MiB, 5672 MiB, 65
2022/11/10 16:14:49.247, 100 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:49.748, 92 %, 30 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:50.250, 93 %, 26 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:50.751, 100 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:51.253, 100 %, 17 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:51.764, 93 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:52.267, 99 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:52.768, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:53.270, 100 %, 23 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:53.771, 96 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:54.273, 100 %, 39 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:54.812, 100 %, 25 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:55.314, 99 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:55.815, 100 %, 36 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:56.317, 100 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:56.818, 99 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:57.320, 92 %, 27 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:57.868, 100 %, 36 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:58.369, 100 %, 25 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:58.871, 93 %, 25 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:14:59.373, 93 %, 30 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:14:59.874, 100 %, 25 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:15:00.375, 100 %, 24 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:00.899, 93 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:01.401, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:15:01.902, 100 %, 20 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:15:02.404, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 66
2022/11/10 16:15:02.906, 100 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:03.407, 100 %, 36 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:03.937, 100 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:04.438, 93 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:04.940, 100 %, 37 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:05.441, 100 %, 26 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:05.943, 93 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:06.444, 91 %, 27 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:06.980, 100 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:07.482, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:07.983, 93 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:08.485, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:08.986, 100 %, 14 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:09.488, 100 %, 24 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:10.030, 97 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:10.531, 100 %, 37 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:11.033, 100 %, 25 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:11.534, 96 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:12.037, 100 %, 38 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:12.538, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:13.071, 96 %, 35 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:13.573, 93 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:14.075, 100 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:14.577, 96 %, 35 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:15.078, 93 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:15.580, 96 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:16.107, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:16.609, 93 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:17.110, 97 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:17.612, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:18.113, 100 %, 23 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:18.614, 96 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:19.153, 100 %, 39 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:19.654, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:20.156, 95 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:20.658, 100 %, 37 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:21.159, 100 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:21.661, 96 %, 36 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:22.173, 92 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:22.675, 100 %, 36 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:23.177, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:23.679, 92 %, 30 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:24.180, 97 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:24.681, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:25.199, 100 %, 26 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:25.700, 97 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:26.202, 100 %, 37 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:26.703, 100 %, 23 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:27.204, 94 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:27.706, 100 %, 38 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:28.224, 100 %, 30 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:28.726, 94 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:29.227, 91 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:29.729, 100 %, 30 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:30.231, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:30.732, 92 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:31.253, 99 %, 32 %, 15360 MiB, 9237 MiB, 5672 MiB, 67
2022/11/10 16:15:31.755, 100 %, 14 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:32.256, 100 %, 26 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:32.758, 100 %, 33 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:33.260, 100 %, 36 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:33.761, 100 %, 25 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:34.274, 92 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:34.776, 100 %, 37 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:35.277, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:35.779, 90 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:36.281, 100 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 69
2022/11/10 16:15:36.782, 100 %, 34 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:37.303, 100 %, 17 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:37.806, 92 %, 26 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:38.307, 100 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:38.809, 100 %, 14 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:39.310, 92 %, 27 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:39.812, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 69
2022/11/10 16:15:40.321, 100 %, 15 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:40.823, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:41.325, 100 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:41.826, 100 %, 35 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:42.328, 100 %, 28 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:42.829, 92 %, 29 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:43.352, 100 %, 38 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:43.853, 100 %, 23 %, 15360 MiB, 9237 MiB, 5672 MiB, 68
2022/11/10 16:15:44.355, 91 %, 27 %, 15360 MiB, 9237 MiB, 5672 MiB, 69
2022/11/10 16:15:44.856, 93 %, 31 %, 15360 MiB, 9237 MiB, 5672 MiB, 69
2022/11/10 16:15:45.358, 100 %, 21 %, 15360 MiB, 9237 MiB, 5672 MiB, 69
2022/11/10 16:15:45.859, 100 %, 25 %, 15360 MiB, 9237 MiB, 5672 MiB, 69
2022/11/10 16:15:46.384, 93 %, 30 %, 15360 MiB, 9237 MiB, 5672 MiB, 69
2022/11/10 16:15:46.886, 100 %, 37 %, 15360 MiB, 9237 MiB, 5672 MiB, 69
2022/11/10 16:15:47.388, 100 %, 22 %, 15360 MiB, 9237 MiB, 5672 MiB, 69
