timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/10 18:08:29.964, 68.31 W, 99 %, 68 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:30.470, 69.48 W, 99 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:30.975, 71.35 W, 100 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:31.479, 71.75 W, 100 %, 46 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:32.029, 38.68 W, 5 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:32.534, 70.62 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:33.038, 63.38 W, 97 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:33.543, 71.50 W, 100 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:34.047, 70.07 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:34.551, 42.12 W, 5 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:35.054, 71.56 W, 93 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:35.560, 65.69 W, 96 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:36.066, 66.73 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:36.573, 68.21 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:37.079, 38.09 W, 93 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:37.586, 69.34 W, 88 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:38.097, 62.51 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:38.603, 69.93 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:39.109, 71.36 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:39.613, 35.27 W, 97 %, 70 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:40.122, 56.07 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:40.631, 69.39 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:41.186, 70.32 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:41.690, 70.91 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:42.195, 68.07 W, 94 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:42.700, 87.50 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:43.206, 70.17 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:43.710, 70.72 W, 99 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:44.220, 71.56 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:44.726, 80.23 W, 100 %, 48 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:45.233, 38.81 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:45.737, 72.93 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:46.241, 68.64 W, 99 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:46.751, 72.34 W, 100 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:47.270, 70.22 W, 100 %, 46 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:47.776, 38.31 W, 4 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:48.279, 73.61 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:48.784, 67.81 W, 96 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:49.288, 66.24 W, 100 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:49.793, 70.52 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:50.345, 38.21 W, 4 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:50.849, 72.78 W, 93 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:51.354, 64.57 W, 97 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:51.859, 69.24 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:52.365, 67.13 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:52.871, 38.11 W, 93 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:53.375, 72.83 W, 96 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:53.944, 79.50 W, 97 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:54.451, 71.50 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:54.959, 68.40 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:55.464, 36.06 W, 92 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:55.967, 56.37 W, 92 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:56.475, 69.53 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:57.024, 68.85 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:57.529, 71.50 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:58.036, 35.86 W, 95 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:08:58.542, 64.20 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:59.048, 72.24 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:08:59.553, 71.99 W, 99 %, 61 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:00.058, 68.40 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:00.563, 66.54 W, 100 %, 46 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:01.071, 90.42 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:01.577, 71.79 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:02.082, 68.75 W, 99 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:02.592, 70.32 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:03.098, 76.51 W, 100 %, 46 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:03.603, 38.21 W, 4 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:04.107, 72.54 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:04.611, 70.42 W, 97 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:05.121, 72.29 W, 100 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:05.626, 70.22 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:06.156, 38.21 W, 3 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:06.659, 71.11 W, 96 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:07.163, 63.53 W, 97 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:07.675, 66.93 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:08.183, 67.42 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:08.688, 38.31 W, 89 %, 59 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:09.191, 70.52 W, 96 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:09.743, 77.10 W, 97 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:10.249, 72.69 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:10.754, 67.48 W, 100 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:11.260, 37.32 W, 81 %, 51 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:11.763, 75.72 W, 96 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:12.271, 77.00 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:12.824, 71.30 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:13.330, 66.93 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:13.835, 37.82 W, 75 %, 50 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:14.338, 75.14 W, 25 %, 20 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:14.843, 71.50 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:15.352, 70.97 W, 99 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:15.859, 72.63 W, 100 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:16.365, 34.97 W, 100 %, 53 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:16.872, 70.03 W, 29 %, 24 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:17.378, 69.78 W, 99 %, 69 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:17.882, 69.29 W, 99 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:18.391, 69.78 W, 100 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:18.897, 64.71 W, 100 %, 52 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:19.404, 94.03 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:19.910, 70.22 W, 99 %, 68 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:20.418, 71.74 W, 97 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:20.922, 71.65 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:21.427, 62.69 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:21.937, 38.68 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:22.441, 69.88 W, 96 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:22.946, 64.16 W, 97 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:23.453, 71.46 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:23.960, 69.29 W, 100 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:24.466, 38.49 W, 63 %, 45 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:24.970, 70.03 W, 96 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:25.516, 69.89 W, 97 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:26.026, 68.80 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:26.531, 66.87 W, 100 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:27.038, 38.11 W, 58 %, 39 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:27.542, 69.74 W, 96 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:28.051, 53.31 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:28.600, 72.19 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:29.105, 71.21 W, 100 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:29.613, 35.37 W, 56 %, 44 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:30.118, 51.57 W, 43 %, 34 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:30.626, 69.78 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:31.133, 72.04 W, 99 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:31.640, 71.01 W, 100 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:32.148, 69.05 W, 100 %, 52 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:32.653, 74.55 W, 49 %, 40 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:33.161, 70.03 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:33.666, 68.17 W, 99 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:34.171, 70.17 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:34.680, 74.69 W, 100 %, 50 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:35.188, 73.03 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:35.694, 71.06 W, 99 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:36.201, 69.74 W, 97 %, 61 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:36.709, 70.38 W, 100 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:37.216, 70.03 W, 100 %, 58 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:37.732, 38.61 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:38.236, 70.62 W, 97 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:38.740, 71.60 W, 99 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:39.245, 72.00 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:39.750, 65.50 W, 100 %, 54 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:40.257, 42.31 W, 28 %, 23 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:40.763, 70.62 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:41.269, 62.59 W, 97 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:41.777, 72.14 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:42.285, 68.89 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:42.791, 38.51 W, 18 %, 12 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:43.294, 71.46 W, 77 %, 56 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:43.806, 70.08 W, 97 %, 61 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:44.312, 71.89 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:44.817, 66.44 W, 100 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:45.321, 39.18 W, 100 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:45.827, 70.18 W, 75 %, 54 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:46.338, 51.77 W, 97 %, 61 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:46.903, 68.61 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:47.411, 70.38 W, 100 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:47.915, 34.67 W, 100 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:48.423, 41.35 W, 82 %, 58 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:48.930, 71.85 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:49.435, 68.40 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:49.945, 69.78 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:50.452, 62.49 W, 100 %, 70 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:50.962, 90.77 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:51.467, 72.09 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:51.972, 70.91 W, 99 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:52.477, 72.04 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:52.985, 84.97 W, 100 %, 45 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:53.493, 38.21 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:54.000, 68.60 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:54.505, 69.05 W, 99 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:55.013, 70.91 W, 100 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:55.520, 69.15 W, 100 %, 46 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:56.053, 38.21 W, 4 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:56.557, 72.44 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:57.061, 62.47 W, 97 %, 61 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:57.566, 69.88 W, 100 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:58.071, 66.54 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:58.576, 40.54 W, 3 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:09:59.079, 70.53 W, 96 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:09:59.587, 77.58 W, 97 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:00.094, 73.12 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:00.601, 67.81 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:01.105, 37.00 W, 87 %, 57 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:10:01.613, 78.52 W, 96 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:02.117, 70.22 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:02.625, 71.12 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:03.133, 69.15 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:03.638, 43.97 W, 82 %, 53 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:10:04.145, 69.69 W, 16 %, 13 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:04.652, 71.96 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:05.203, 70.82 W, 99 %, 61 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:05.709, 71.16 W, 100 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:06.214, 39.67 W, 100 %, 54 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:06.722, 69.83 W, 18 %, 15 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:07.226, 71.16 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:07.732, 71.85 W, 99 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:08.236, 69.79 W, 100 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:08.745, 68.85 W, 100 %, 54 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:09.251, 88.39 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:09.760, 73.27 W, 99 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:10.265, 70.03 W, 96 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:10.776, 70.77 W, 100 %, 66 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:11.284, 66.83 W, 100 %, 53 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:11.790, 38.29 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:10:12.293, 73.18 W, 99 %, 67 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:12.798, 61.17 W, 96 %, 61 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:13.303, 69.15 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:13.809, 68.22 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:14.358, 38.31 W, 1 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:10:14.862, 74.20 W, 96 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:15.367, 75.14 W, 97 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:15.874, 70.91 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:16.380, 66.44 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:16.886, 41.43 W, 82 %, 53 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:10:17.392, 68.85 W, 96 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:17.956, 72.04 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:18.468, 73.52 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:18.973, 67.03 W, 100 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:19.478, 37.89 W, 76 %, 50 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:10:19.983, 72.04 W, 96 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:20.494, 68.36 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:21.050, 72.98 W, 99 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:21.555, 69.93 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:22.060, 34.65 W, 74 %, 49 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:10:22.563, 71.16 W, 25 %, 21 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:23.067, 69.44 W, 99 %, 68 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:23.571, 69.15 W, 99 %, 62 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:24.076, 70.42 W, 100 %, 64 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:24.581, 64.77 W, 100 %, 52 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:25.091, 95.33 W, 29 %, 24 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:25.596, 69.64 W, 99 %, 68 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:26.100, 68.46 W, 99 %, 59 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:26.607, 70.32 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:27.113, 63.04 W, 100 %, 52 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:27.619, 38.29 W, 0 %, 0 %, 15360 MiB, 8506 MiB, 6403 MiB, 66
2022/11/10 18:10:28.123, 70.63 W, 99 %, 69 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:28.630, 64.02 W, 97 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:29.138, 70.57 W, 100 %, 65 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
2022/11/10 18:10:29.645, 70.97 W, 100 %, 63 %, 15360 MiB, 8506 MiB, 6403 MiB, 67
