timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 21:15:28.805, 28.33 W, 6 %, 0 %, 15360 MiB, 14256 MiB, 653 MiB, 42
2022/11/11 21:15:28.860, 28.41 W, 6 %, 0 %, 15360 MiB, 14238 MiB, 671 MiB, 42
2022/11/11 21:15:28.914, 28.41 W, 6 %, 0 %, 15360 MiB, 14228 MiB, 681 MiB, 42
2022/11/11 21:15:28.968, 27.92 W, 6 %, 0 %, 15360 MiB, 14214 MiB, 695 MiB, 42
2022/11/11 21:15:29.022, 27.64 W, 6 %, 0 %, 15360 MiB, 14204 MiB, 705 MiB, 42
2022/11/11 21:15:29.076, 27.64 W, 4 %, 0 %, 15360 MiB, 14204 MiB, 705 MiB, 42
2022/11/11 21:15:29.129, 27.64 W, 4 %, 0 %, 15360 MiB, 14184 MiB, 725 MiB, 42
2022/11/11 21:15:29.183, 27.64 W, 4 %, 0 %, 15360 MiB, 14152 MiB, 757 MiB, 42
2022/11/11 21:15:29.237, 27.93 W, 4 %, 0 %, 15360 MiB, 14152 MiB, 757 MiB, 42
2022/11/11 21:15:29.291, 27.93 W, 6 %, 0 %, 15360 MiB, 14134 MiB, 775 MiB, 42
2022/11/11 21:15:29.345, 27.74 W, 6 %, 0 %, 15360 MiB, 14118 MiB, 791 MiB, 42
2022/11/11 21:15:29.398, 27.74 W, 6 %, 0 %, 15360 MiB, 14102 MiB, 807 MiB, 42
2022/11/11 21:15:29.452, 27.72 W, 6 %, 0 %, 15360 MiB, 14086 MiB, 823 MiB, 42
2022/11/11 21:15:29.506, 27.72 W, 6 %, 0 %, 15360 MiB, 14068 MiB, 841 MiB, 42
2022/11/11 21:15:29.560, 27.84 W, 6 %, 0 %, 15360 MiB, 14050 MiB, 859 MiB, 42
2022/11/11 21:15:29.614, 27.84 W, 6 %, 0 %, 15360 MiB, 14048 MiB, 861 MiB, 42
2022/11/11 21:15:29.667, 27.84 W, 4 %, 0 %, 15360 MiB, 14014 MiB, 895 MiB, 42
2022/11/11 21:15:29.721, 27.64 W, 4 %, 0 %, 15360 MiB, 14002 MiB, 907 MiB, 42
2022/11/11 21:15:29.775, 27.64 W, 4 %, 0 %, 15360 MiB, 13984 MiB, 925 MiB, 42
2022/11/11 21:15:29.829, 27.74 W, 4 %, 0 %, 15360 MiB, 13968 MiB, 941 MiB, 42
2022/11/11 21:15:29.882, 27.74 W, 9 %, 0 %, 15360 MiB, 13948 MiB, 961 MiB, 42
2022/11/11 21:15:29.936, 27.64 W, 9 %, 0 %, 15360 MiB, 13940 MiB, 969 MiB, 42
2022/11/11 21:15:29.990, 27.64 W, 9 %, 0 %, 15360 MiB, 13914 MiB, 995 MiB, 42
2022/11/11 21:15:30.046, 27.84 W, 9 %, 0 %, 15360 MiB, 13896 MiB, 1013 MiB, 42
2022/11/11 21:15:30.099, 27.84 W, 6 %, 0 %, 15360 MiB, 13880 MiB, 1029 MiB, 42
2022/11/11 21:15:30.153, 27.74 W, 6 %, 0 %, 15360 MiB, 13866 MiB, 1043 MiB, 42
2022/11/11 21:15:30.207, 27.74 W, 6 %, 0 %, 15360 MiB, 13848 MiB, 1061 MiB, 42
