timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 19:04:41.528, 28.00 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:42.032, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:42.536, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:43.040, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:43.544, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:44.049, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:44.553, 28.59 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:45.063, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:45.567, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:46.071, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:46.575, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:47.079, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:47.584, 28.40 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:48.087, 28.49 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:48.600, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:49.104, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:49.608, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:50.112, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:50.616, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
