timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 21:22:10.502, 27.34 W, 3 %, 0 %, 15360 MiB, 14100 MiB, 809 MiB, 40
2022/11/11 21:22:10.555, 27.36 W, 3 %, 0 %, 15360 MiB, 14088 MiB, 821 MiB, 40
2022/11/11 21:22:10.611, 27.36 W, 3 %, 0 %, 15360 MiB, 14078 MiB, 831 MiB, 40
2022/11/11 21:22:10.665, 27.44 W, 3 %, 0 %, 15360 MiB, 14072 MiB, 837 MiB, 40
2022/11/11 21:22:10.719, 27.44 W, 3 %, 0 %, 15360 MiB, 14066 MiB, 843 MiB, 40
2022/11/11 21:22:10.773, 27.46 W, 3 %, 0 %, 15360 MiB, 14060 MiB, 849 MiB, 40
2022/11/11 21:22:10.826, 27.46 W, 2 %, 0 %, 15360 MiB, 14056 MiB, 853 MiB, 40
2022/11/11 21:22:10.881, 27.46 W, 2 %, 0 %, 15360 MiB, 14038 MiB, 871 MiB, 40
2022/11/11 21:22:10.935, 27.36 W, 2 %, 0 %, 15360 MiB, 14032 MiB, 877 MiB, 40
2022/11/11 21:22:10.988, 27.36 W, 2 %, 0 %, 15360 MiB, 14028 MiB, 881 MiB, 40
2022/11/11 21:22:11.042, 27.36 W, 3 %, 0 %, 15360 MiB, 14024 MiB, 885 MiB, 40
2022/11/11 21:22:11.096, 27.36 W, 3 %, 0 %, 15360 MiB, 14016 MiB, 893 MiB, 40
2022/11/11 21:22:11.150, 27.36 W, 3 %, 0 %, 15360 MiB, 14010 MiB, 899 MiB, 40
2022/11/11 21:22:11.203, 27.36 W, 3 %, 0 %, 15360 MiB, 14008 MiB, 901 MiB, 40
2022/11/11 21:22:11.257, 27.36 W, 2 %, 0 %, 15360 MiB, 13994 MiB, 915 MiB, 40
2022/11/11 21:22:11.311, 27.36 W, 2 %, 0 %, 15360 MiB, 13988 MiB, 921 MiB, 40
2022/11/11 21:22:11.365, 27.46 W, 2 %, 0 %, 15360 MiB, 13982 MiB, 927 MiB, 40
2022/11/11 21:22:11.419, 27.46 W, 3 %, 0 %, 15360 MiB, 13972 MiB, 937 MiB, 40
2022/11/11 21:22:11.475, 27.56 W, 3 %, 0 %, 15360 MiB, 13966 MiB, 943 MiB, 40
2022/11/11 21:22:11.529, 27.46 W, 3 %, 0 %, 15360 MiB, 13964 MiB, 945 MiB, 40
2022/11/11 21:22:11.584, 27.46 W, 3 %, 0 %, 15360 MiB, 13954 MiB, 955 MiB, 40
2022/11/11 21:22:11.637, 27.34 W, 2 %, 0 %, 15360 MiB, 13946 MiB, 963 MiB, 40
2022/11/11 21:22:11.691, 27.34 W, 2 %, 0 %, 15360 MiB, 13946 MiB, 963 MiB, 40
2022/11/11 21:22:11.745, 27.36 W, 2 %, 0 %, 15360 MiB, 13946 MiB, 963 MiB, 40
2022/11/11 21:22:11.798, 27.36 W, 2 %, 0 %, 15360 MiB, 13924 MiB, 985 MiB, 40
2022/11/11 21:22:11.852, 27.36 W, 0 %, 0 %, 15360 MiB, 13896 MiB, 1013 MiB, 40
2022/11/11 21:22:11.906, 27.36 W, 0 %, 0 %, 15360 MiB, 13896 MiB, 1013 MiB, 40
2022/11/11 21:22:11.960, 27.36 W, 0 %, 0 %, 15360 MiB, 13890 MiB, 1019 MiB, 40
2022/11/11 21:22:12.014, 27.36 W, 7 %, 0 %, 15360 MiB, 13880 MiB, 1029 MiB, 40
2022/11/11 21:22:12.067, 27.46 W, 7 %, 0 %, 15360 MiB, 13874 MiB, 1035 MiB, 40
2022/11/11 21:22:12.121, 27.46 W, 7 %, 0 %, 15360 MiB, 13868 MiB, 1041 MiB, 40
2022/11/11 21:22:12.175, 27.46 W, 7 %, 0 %, 15360 MiB, 13860 MiB, 1049 MiB, 40
2022/11/11 21:22:12.229, 27.46 W, 2 %, 0 %, 15360 MiB, 13846 MiB, 1063 MiB, 40
2022/11/11 21:22:12.283, 27.65 W, 2 %, 0 %, 15360 MiB, 13836 MiB, 1073 MiB, 40
2022/11/11 21:22:12.338, 27.44 W, 2 %, 0 %, 15360 MiB, 13828 MiB, 1081 MiB, 40
2022/11/11 21:22:12.392, 27.44 W, 2 %, 0 %, 15360 MiB, 13822 MiB, 1087 MiB, 40
2022/11/11 21:22:12.446, 27.36 W, 3 %, 0 %, 15360 MiB, 13810 MiB, 1099 MiB, 40
2022/11/11 21:22:12.500, 27.36 W, 3 %, 0 %, 15360 MiB, 13800 MiB, 1109 MiB, 40
2022/11/11 21:22:12.553, 27.34 W, 3 %, 0 %, 15360 MiB, 13800 MiB, 1109 MiB, 40
